,lat,long,name,addr,uri,reviews,num_reviews,loc_type,description,price,zone
1798,40.771602,-73.95658279999999,Ellas Cafe Espresso  Wine Bar,"1465 2nd Ave, New York, NY 10075, USA",https://www.ellascafenyc.com/,Rating: 4.8,17584,Restaurant,"cafe, coffee shop, food store, food, store",price level cheap,Lenox Hill West
1799,40.7721816,-73.95561289999999,Uva,"1486 2nd Ave, New York, NY 10075, USA",http://www.uvanyc.com/,Rating: 4.3,5891,"Restaurant, Bar","italian restaurant, wine bar, bar, restaurant, food",price level moderate,Lenox Hill West
1800,40.7720967,-73.9544497,Xian Famous Foods   Upper East Side,"328 E 78th St, New York, NY 10075, USA",http://xianfoods.com/,Rating: 4.6,1811,Restaurant,"chinese restaurant, restaurant, food",price level cheap,Lenox Hill West
1801,40.772072099999995,-73.9556621,BLUE MEZZE BAR,"1480 2nd Ave, New York, NY 10075, USA",https://www.bluemezze.com/,Rating: 4.7,14658,"Restaurant, Bar","mediterranean restaurant, brunch restaurant, bar, restaurant, food",price level moderate,Lenox Hill West
1802,40.7703728,-73.953777,Hex  Company,"1462 1st Ave, New York, NY 10075, USA",http://hexnyc.com/,Rating: 4.6,5176,"Restaurant, Bar","cafe, bar, store, food",price level moderate,Lenox Hill East
1803,40.7729328,-73.95587929999999,Pil Pil,"265 E 78th St, New York, NY 10075, USA",http://pilpilnyc.com/,Rating: 4.4,10513,"Restaurant, Bar","spanish restaurant, wine bar, bar, restaurant, food",price level moderate,Lenox Hill West
1804,40.7704803,-73.953707,Momokawa,"1466 1st Ave, New York, NY 10075, USA",http://www.momokawanyc.com/,Rating: 4.3,90,Restaurant,"japanese restaurant, sushi restaurant, restaurant, food",price level expensive,Lenox Hill East
1805,40.77033850000001,-73.95358809999999,Jones Wood Foundry,"401 E 76th St, New York, NY 10021, USA",http://www.joneswoodfoundry.com/,Rating: 4.3,18076,"Restaurant, Bar","restaurant, brunch restaurant, catering service, food delivery, bar, meal takeaway, food",price level moderate,Lenox Hill East
1806,40.7695385,-73.9543817,2nd Ave Deli,"1442 1st Ave, New York, NY 10021, USA",http://www.2ndavedeli.com/,Rating: 4.1,15631,Restaurant,"deli, sandwich shop, catering service, food store, food delivery, meal takeaway, restaurant, food, store",price level moderate,Lenox Hill East
1807,40.7709201,-73.95409839999999,The Raven Pub NYC,"1471 1st Ave, New York, NY 10075, USA",No URL,Rating: 4.7,18705,"Restaurant, Bar","pub, bar",price level very cheap,Lenox Hill West
1808,40.7718429,-73.9527208,Super Taste,"1502 1st Ave, New York, NY 10075, USA",http://supertasteeats.com/,Rating: 4.8,7413,Restaurant,"chinese restaurant, restaurant, food",price level moderate,Lenox Hill East
1809,40.77189,-73.953422,Plug Uglies UES,"1495 1st Ave, New York, NY 10075, USA",http://www.plugugliesnyc.com/,Rating: 4.6,17204,"Restaurant, Bar","bar and grill, bar, restaurant, food",price level very cheap,Lenox Hill West
1810,40.76975300000001,-73.954259,The Pony Bar,"1444 1st Ave, New York, NY 10021, USA",http://theponybar.com/,Rating: 4.5,7698,"Restaurant, Bar","bar, bar and grill, pub, restaurant, food",price level moderate,Lenox Hill East
1811,40.7698415,-73.9519402,Le Moulin  Caf,"1439 York Ave, New York, NY 10075, USA",http://lemoulinny.com/,Rating: 4.4,9135,"Restaurant, Bar","restaurant, grocery store, bar, food store, french restaurant, food, store",price level moderate,Lenox Hill East
1812,40.7694688,-73.9550072,Morelia Ice Cream Paletas  Upper East Side,"1435 1st Ave, New York, NY 10021, USA",https://www.paletasmorelia.com/location/upper-east-side-ny,Rating: 4.9,18718,Restaurant,"dessert restaurant, ice cream shop, dessert shop, confectionery, food store, restaurant, food, store",price level very cheap,Lenox Hill West
1813,40.772197,-73.94706699999999,Yura on East End,"50 East End Ave, New York, NY 10028, USA",https://yura.nyc/,Rating: 4.3,19542,Restaurant,"cafe, food",price level very cheap,Yorkville East
1814,40.770399999999995,-73.94201,Farmers Fridge,"Located in the 2nd floor employee dining hall in the vending corner, 900 Main St, Astoria, NY 10044, USA",https://www.farmersfridge.com/,No rating,9055,Restaurant,"cafeteria, restaurant, food",price level very cheap,Roosevelt Island
1815,40.775199099999995,-73.9836383,Old Johns Luncheonette,"148 W 67th St, New York, NY 10023, USA",https://iloveoldjohns.com/,Rating: 4.3,6739,Restaurant,"diner, sandwich shop, meal takeaway, breakfast restaurant, restaurant, food",price level moderate,Lincoln Square East
1816,40.7713523,-73.9826783,The Empire Rooftop,"44 W 63rd St, New York, NY 10023, USA",http://www.theempirerooftop.com/,Rating: 4.3,18029,"Restaurant, Bar",bar,price level expensive,Lincoln Square East
1817,40.7701469,-73.99193149999999,White Noise Coffee  Coffee Shop  Roastery,"829 11th Ave, Manhattan, NY 10019, USA",https://whitenoisecoffee.com/,Rating: 4.7,7800,Restaurant,"coffee shop, internet cafe, cafe, breakfast restaurant, food store, store, restaurant, food, wholesaler",price level moderate,Clinton West
1818,40.7697607,-73.98833599999999,The Greek Kitchen,"889 10th Ave, New York, NY 10019, USA",http://www.greekkitchennyc.com/,Rating: 4.4,1958,"Restaurant, Bar","greek restaurant, catering service, mediterranean restaurant, food delivery, bar, restaurant, food",price level moderate,Clinton West
1819,40.7752085,-73.9838169,El Fish Marisqueria,"155 Amsterdam Ave, New York, NY 10023, USA",http://elfish67.com/,Rating: 4.5,4433,Restaurant,"mexican restaurant, seafood restaurant, restaurant, food",price level moderate,Lincoln Square East
1820,40.7685469,-73.988719,The Jin,"856 10th Ave, New York, NY 10019, USA",https://www.thejinny.com/,Rating: 4.4,17795,Restaurant,"korean restaurant, restaurant, food",price level moderate,Clinton East
1821,40.7733834,-73.9835585,Cafe Paradiso,"144 W 65th St, New York, NY 10023, USA",https://www.cafeparadisonyc.com/,Rating: 4.1,14574,Restaurant,"restaurant, food",price level moderate,Lincoln Square East
1822,40.7732351,-73.9895502,Friedmans West,"35 W End Ave, New York, NY 10023, USA",https://www.friedmansrestaurant.com/,Rating: 4.2,1783,Restaurant,"restaurant, food",price level moderate,Lincoln Square West
1823,40.7726985,-73.98988969999999,Suram  Sushi  Ramen Upper West Side,"21 W End Ave, New York, NY 10023, USA",https://www.suramsushi.com/,Rating: 4.5,13169,Restaurant,"japanese restaurant, ramen restaurant, meal delivery, asian restaurant, food delivery, sushi restaurant, meal takeaway, restaurant, food",price level moderate,Lincoln Square West
1824,40.77337010000001,-73.983728,Lincoln Ristorante,"142 W 65th St, New York, NY 10023, USA",https://www.lincolnristorante.com/,Rating: 4.4,7830,Restaurant,"italian restaurant, fine dining restaurant, restaurant, food",price level very expensive,Lincoln Square East
1825,40.7688141,-73.9885195,Rex,"864 10th Ave, New York, NY 10019, USA",http://rexcoffee.nyc/,Rating: 4.6,18980,Restaurant,"coffee shop, bakery, dessert restaurant, sandwich shop, cafe, food store, store, restaurant, food",price level cheap,Clinton East
1826,40.769580600000005,-73.98784669999999,Paris Baguette,"888 10th Ave, New York, NY 10019, USA",https://parisbaguette.com/locations/ny/new-york/888-10th-avenue/,Rating: 4.4,13081,Restaurant,"bakery, coffee shop, sandwich shop, cafe, dessert shop, confectionery, food store, store, restaurant, food, wholesaler",price level moderate,Clinton East
1827,40.771316,-73.982462,Starbucks,"1889 Broadway, New York, NY 10023, USA",https://www.starbucks.com/store-locator/store/17786/,Rating: 3.7,1433,Restaurant,"coffee shop, internet cafe, cafe, breakfast restaurant, food store, store, restaurant, food",price level moderate,Lincoln Square East
1828,40.769478199999995,-73.9888845,Jerk House Caribbean Restaurant,"503 W 57th St, New York, NY 10019, USA",https://lovesomejerk.com/,Rating: 4.9,4282,Restaurant,"restaurant, food",price level moderate,Clinton West
1829,40.7756833,-73.9803361,Magnolia Bakery,"200 Columbus Ave, New York, NY 10023, USA",https://www.magnoliabakery.com/,Rating: 4.3,469,Restaurant,"bakery, dessert shop, confectionery, food store, store, restaurant, food",price level moderate,Lincoln Square East
1830,40.7717499,-73.9818632,Cafe Fiorello,"1900 Broadway, New York, NY 10023, USA",http://www.cafefiorello.com/,Rating: 4.4,13882,"Restaurant, Bar","italian restaurant, bar, restaurant, food",price level expensive,Lincoln Square East
1831,40.7722702,-73.9818291,Rosetta Bakery,"1928 Broadway, New York, NY 10023, USA",https://www.rosettabakery.com/,Rating: 4.4,18060,Restaurant,"bakery, pizza restaurant, coffee shop, sandwich shop, cafe, dessert shop, confectionery, food store, store, restaurant, food",price level moderate,Lincoln Square East
1832,40.7685594,-73.9830762,Dizzys Club,"10 Columbus Cir, New York, NY 10019, USA",http://jazz.org/dizzys,Rating: 4.7,10532,"Night Club, Bar","event venue, night club, bar, restaurant, food",price level expensive,Lincoln Square East
1833,40.7710295,-73.98180789999999,Breads Bakery,"1890 Broadway, New York, NY 10023, USA",https://www.breadsbakery.com/,Rating: 4.6,5015,Restaurant,"bakery, catering service, coffee shop, cafe, food delivery, dessert shop, confectionery, food store, store, food",price level moderate,Lincoln Square East
1834,40.774032,-73.9814873,maman,"152 Columbus Ave, New York, NY 10023, USA",https://mamannyc.com/locations/lincoln-square,Rating: 4.2,18353,Restaurant,"coffee shop, brunch restaurant, cafe, french restaurant, breakfast restaurant, dessert shop, confectionery, food store, store, restaurant, food",price level moderate,Lincoln Square East
1835,40.7718627,-73.98185169999999,Bar Boulud,"1900 Broadway, New York, NY 10023, USA",http://www.barboulud.com/nyc,Rating: 4.2,11153,"Restaurant, Bar","french restaurant, wine bar, bar, food store, store, restaurant, food",price level expensive,Lincoln Square East
1836,40.7685526,-73.9831866,Tartinery Caf  Bar  Columbus Circle,"10 Columbus Cir 3rd Floor, New York, NY 10019, USA",http://www.tartinery.com/,Rating: 4.7,16407,"Restaurant, Bar","cafe, juice shop, coffee shop, wine bar, breakfast restaurant, french restaurant, bar, restaurant, food store, food, store",price level moderate,Lincoln Square East
1837,40.7763129,-73.9830566,Vanguard Wine Bar Upper West Side,"189 Amsterdam Ave, New York, NY 10023, USA",http://vanguard-nyc.com/,Rating: 4.6,19786,"Restaurant, Bar","wine bar, bar, food",price level moderate,Lincoln Square East
1838,40.7690255,-73.98162549999999,Nougatine by JeanGeorges,"1 Central Prk W, New York, NY 10023, USA",http://www.jean-georgesrestaurant.com/nougatine-and-terrace-at-jean-georges/,Rating: 4.3,3480,Restaurant,"french restaurant, restaurant, food",price level very expensive,Lincoln Square East
1839,40.7764282,-73.9792883,Parm Upper West Side,"235 Columbus Ave, New York, NY 10023, USA",https://www.parmitalian.com/?utm_medium=Click&utm_source=GoogleMyBusiness,Rating: 4.2,6330,Restaurant,"italian restaurant, restaurant, food",price level moderate,Lincoln Square East
1840,40.7767227,-73.9797297,Solid State Coffee,"104 W 71st St, New York, NY 10023, USA",https://solidstatecoffee.com/,Rating: 4.7,15263,Restaurant,"coffee shop, breakfast restaurant, cafe, brunch restaurant, restaurant, food store, food, store",price level very cheap,Lincoln Square East
1841,40.7764247,-73.97905209999999,Friend of a Farmer,"68 W 71st St, New York, NY 10023, USA",https://www.friendofafarmer.com/,Rating: 4.3,12385,Restaurant,"american restaurant, brunch restaurant, performing arts theater, event venue, restaurant, food",price level moderate,Lincoln Square East
1842,40.7766182,-73.9773026,The Ribbon,"20 W 72nd St, New York, NY 10023, USA",https://www.theribbonnyc.com/,Rating: 4.3,18284,Restaurant,"american restaurant, restaurant, food",price level expensive,Lincoln Square East
1843,40.7690576,-73.9815796,JeanGeorges,"1 Central Prk W, New York, NY 10023, USA",http://www.jean-georgesrestaurant.com/jean-georges/,Rating: 4.5,7985,"Restaurant, Bar","fine dining restaurant, french restaurant, bar, restaurant, food",price level very expensive,Lincoln Square East
1844,40.774105299999995,-73.9814425,Le Botaniste,"156 Columbus Ave, New York, NY 10023, USA",https://lebotaniste.us/,Rating: 4.6,18260,"Restaurant, Bar","vegan restaurant, vegetarian restaurant, wine bar, bar, restaurant, food",price level moderate,Lincoln Square East
1845,40.7745149,-73.9803076,Joanne Trattoria,"70 W 68th St, New York, NY 10023, USA",http://www.joannenyc.com/,Rating: 4.1,2327,"Restaurant, Bar","italian restaurant, brunch restaurant, meal delivery, food delivery, bar, restaurant, food",price level moderate,Lincoln Square East
1846,40.7752246,-73.9687604,Central Park Boathouse,"EAST 72ND ST +, Center Dr, New York, NY 10021, USA",https://centralparkboathouse.com/,Rating: 4.3,14537,"Restaurant, Bar","american restaurant, tourist attraction, brunch restaurant, bar, restaurant, food",price level expensive,Central Park
1847,40.775043,-73.9688066,The Boathouse Outdoor Bar,"New York, NY 10024, USA",http://boathouse.studioalityapps.com/dev/outside-bar.php,Rating: 4,1979,"Restaurant, Bar",bar,price level very cheap,Central Park
1848,40.7703405,-73.97590149999999,The Ballfields Cafe,"1802 E 65th St, New York, NY 10065, USA",No URL,Rating: 4.4,1846,Restaurant,"restaurant, food",price level very cheap,Central Park
1849,40.775300400000006,-73.9686674,Central Park Boathouse Caf,"72 E 72nd St, New York, NY 10021, USA",https://centralparkboathouse.com/cafe-menu/,Rating: 3,8352,Restaurant,"cafe, food",price level very cheap,Central Park
1850,40.7713438,-73.96725409999999,Westmoreland,"1 E 70th St, New York, NY 10021, USA",http://frick.org/visit/cafe,Rating: 3.5,14156,Restaurant,"cafe, food",price level very cheap,Upper East Side South
1851,40.7752711,-73.9633994,The Mark Hotel,"25 E 77th St, New York, NY 10075, USA",https://www.themarkhotel.com/?utm_source=gmb&utm_medium=organic,Rating: 4.5,3450,Restaurant,"hotel, extended stay hotel, lodging, restaurant, food",price level very cheap,Upper East Side North
1852,40.774421499999995,-73.963171,Bemelmans Bar,"35 E 76th St, New York, NY 10021, USA",https://www.rosewoodhotels.com/en/the-carlyle-new-york/dining/bemelmans-bar,Rating: 4.3,18245,"Restaurant, Bar",bar,price level very expensive,Upper East Side South
1853,40.7743678,-73.9640378,Casa Tua New York,"20 E 76th St, New York, NY 10021, USA",https://www.casatualife.com/Newyork.html,Rating: 4,10242,Restaurant,"restaurant, food",price level very cheap,Upper East Side South
1854,40.7740228,-73.9665253,Le Pain Quotidien,"East 72nd St And, 5th Ave, New York, NY 10021, USA",https://www.lepainquotidien.com/us/en/locations/154:%20Sailboat_Pond/East-72nd-St-And-5th-Ave,Rating: 3.8,4213,Restaurant,"restaurant, breakfast restaurant, brunch restaurant, coffee shop, cafe, bakery, food store, food, store",price level moderate,Central Park
1855,40.774083999999995,-73.9639365,Three Guys,"960 Madison Ave, New York, NY 10021, USA",No URL,Rating: 4,41,Restaurant,"diner, restaurant, food",price level moderate,Upper East Side South
1856,40.7753416,-73.9633279,The Mark Restaurant by JeanGeorges,"25 E 77th St, New York, NY 10075, USA",http://www.themarkrestaurantnyc.com/,Rating: 3.4,15025,Restaurant,"restaurant, food",price level very cheap,Upper East Side North
1857,40.774589,-73.9635749,Kappo Masa,"976 Madison Ave, New York, NY 10075, USA",http://www.kappomasanyc.com/,Rating: 4.2,2711,Restaurant,"japanese restaurant, sushi restaurant, restaurant, food",price level very expensive,Upper East Side South
1858,40.772125,-73.965012,Come Prima,"903 Madison Ave, New York, NY 10021, USA",http://comeprimanyc.com/,Rating: 4.5,1440,Restaurant,"italian restaurant, restaurant, food",price level very cheap,Upper East Side South
1859,40.773303,-73.9647723,Caravaggio,"23 E 74th St, New York, NY 10021, USA",http://caravaggioristorante.com/,Rating: 4.5,16920,Restaurant,"italian restaurant, restaurant, food",price level expensive,Upper East Side South
1860,40.7743568,-73.9630361,Caf Carlyle,"35 E 76th St, New York, NY 10075, USA",http://www.cafecarlylenewyork.com/,Rating: 4.5,19997,"Night Club, Bar","cafe, american restaurant, night club, french restaurant, bar, event venue, restaurant, food",price level very expensive,Upper East Side South
1861,40.7751586,-73.9631619,Caviar Kaspia at The Mark,"992 Madison Ave, New York, NY 10075, USA",https://www.caviarkaspiany.com/,Rating: 3.8,13617,Restaurant,"restaurant, food",price level moderate,Upper East Side North
1862,40.7744222,-73.9631514,Dowlings at The Carlyle,"35 E 76th St, New York, NY 10021, USA",https://www.rosewoodhotels.com/en/the-carlyle-new-york/dining/dowlings-at-the-carlyle,Rating: 3.7,15690,Restaurant,"restaurant, food",price level very cheap,Upper East Side South
1863,40.77514610000001,-73.9631333,abcV,"992 Madison Ave, New York, NY 10075, USA",No URL,Rating: 5,4365,Restaurant,"vegetarian restaurant, restaurant, food",price level very cheap,Upper East Side North
1864,40.7751989,-73.9651785,Sabrett,"5 Av/E, E 77th St, New York, NY 10021, USA",No URL,Rating: 1.1,12651,Restaurant,"american restaurant, meal takeaway, restaurant, food",price level very cheap,Central Park
1865,40.7754159,-73.9629886,Sant Ambroeus Madison,"1000 Madison Ave, New York, NY 10075, USA",https://www.santambroeus.com/pages/location-madison-avenue,Rating: 4.3,13057,"Restaurant, Bar","italian restaurant, brunch restaurant, catering service, fine dining restaurant, wine bar, food delivery, bar, food store, store, restaurant, food",price level expensive,Upper East Side North
1866,40.7743711,-73.95910359999999,Pastrami Queen,"1125 Lexington Ave # 2, New York, NY 10075, USA",http://pastramiqueen.com/,Rating: 4.1,1934,Restaurant,"sandwich shop, deli, food store, store, restaurant, food",price level moderate,Upper East Side North
1867,40.7741118,-73.9596784,Butterfield Market  Lexington,"1114 Lexington Ave, New York, NY 10075, USA",https://www.butterfieldmarket.com/,Rating: 4.4,9556,Restaurant,"sandwich shop, chocolate shop, candy store, bakery, market, dessert shop, confectionery, grocery store, food store, store, restaurant, food",price level cheap,Upper East Side North
1868,40.7761833,-73.9624213,Serafina Fabulous Pizza 79th UES,"1022 Madison Ave, New York, NY 10075, USA",https://www.serafinarestaurant.com/,Rating: 4.1,12158,"Restaurant, Bar","italian restaurant, pizza restaurant, bar, restaurant, food",price level moderate,Upper East Side North
1869,40.7755777,-73.9622461,Lady M Cake Boutique  Upper East Side,"41 E 78th St, New York, NY 10075, USA",https://www.ladym.com/,Rating: 4.3,10770,Restaurant,"cafe, dessert restaurant, dessert shop, confectionery, bakery, wholesaler, food store, restaurant, food, store",price level expensive,Upper East Side North
1870,40.7734469,-73.95978749999999,Starbucks,"1095 Lexington Ave, New York, NY 10075, USA",https://www.starbucks.com/store-locator/store/11688/,Rating: 4,9683,Restaurant,"coffee shop, breakfast restaurant, internet cafe, cafe, food store, restaurant, food, store",price level moderate,Upper East Side South
1871,40.7745281,-73.9545117,Tha Phraya,"1553 2nd Ave, New York, NY 10028, USA",http://www.thaphraya.com/,Rating: 4.8,681,Restaurant,"thai restaurant, restaurant, food",price level moderate,Yorkville West
1872,40.775544,-73.9567155,maman,"1424 3rd Ave, New York, NY 10028, USA",https://mamannyc.com/locations/upper-east-side,Rating: 4.1,7156,Restaurant,"coffee shop, brunch restaurant, cafe, french restaurant, breakfast restaurant, dessert shop, confectionery, food store, store, restaurant, food",price level moderate,Upper East Side North
1873,40.775335,-73.9562657,Modern Bread and Bagel,"1427 3rd Ave, New York, NY 10028, USA",https://www.modernbreadandbagel.com/,Rating: 4,252,Restaurant,"cafe, food",price level very cheap,Yorkville West
1874,40.7746825,-73.95386859999999,La Pecora Bianca UES,"1562 2nd Ave, New York, NY 10028, USA",https://www.lapecorabianca.com/,Rating: 4.8,14148,Restaurant,"italian restaurant, restaurant, food",price level moderate,Yorkville West
1875,40.7745714,-73.9544773,Aunt Jakes,"1555 2nd Ave, New York, NY 10028, USA",https://auntjakesnyc.com/,Rating: 4.4,14924,Restaurant,"italian restaurant, food store, store, restaurant, food",price level moderate,Yorkville West
1876,40.7753804,-73.9561648,Flex Mussels,"1431 3rd Ave, New York, NY 10028, USA",http://www.flexmussels.com/,Rating: 4.5,9238,"Restaurant, Bar","seafood restaurant, bar, restaurant, food",price level moderate,Yorkville West
1877,40.774288899999995,-73.95563229999999,787 Coffee,"228 E 80th St, New York, NY 10075, USA",http://www.787coffee.com/,Rating: 4.8,4038,Restaurant,"coffee shop, cafe, food store, store, food",price level very cheap,Yorkville West
1878,40.7754985,-73.9532816,The Penrose Bar,"1590 2nd Ave, New York, NY 10028, USA",http://www.penrosebar.com/,Rating: 4.4,19682,"Restaurant, Bar","bar, bar and grill, brunch restaurant, pub, restaurant, food",price level moderate,Yorkville West
1879,40.7763615,-73.9530785,Bua Thai Ramen  Robata Grill,"1611 2nd Ave, New York, NY 10028, USA",https://buathairamennyc.com/,Rating: 4.8,12217,Restaurant,"thai restaurant, restaurant, food",price level moderate,Yorkville West
1880,40.7761716,-73.95323669999999,7th Street Burger Upper East Side,"1603 2nd Ave, New York, NY 10028, USA",http://7thstreetburger.com/,Rating: 4.5,9114,Restaurant,"hamburger restaurant, american restaurant, restaurant, food",price level cheap,Yorkville West
1881,40.7766062,-73.9523075,Fumo Upper East Side,"1626 2nd Ave, New York, NY 10028, USA",https://www.fumorestaurant.com/,Rating: 4.2,19403,Restaurant,"italian restaurant, restaurant, food",price level moderate,Yorkville West
1882,40.7759621,-73.9467767,The Mansion,"1634 York Ave, New York, NY 10028, USA",http://www.mansiondiner.com/,Rating: 4.3,6600,Restaurant,"diner, breakfast restaurant, coffee shop, cafe, food store, restaurant, food, store",price level moderate,Yorkville East
1883,40.7734447,-73.9516635,Gracie Mews Diner,"1550 1st Ave, New York, NY 10028, USA",https://www.graciemewsdiner.getsauce.com/,Rating: 4.3,14544,Restaurant,"diner, sandwich shop, meal delivery, breakfast restaurant, food delivery, coffee shop, cafe, dessert restaurant, american restaurant, food store, meal takeaway, restaurant, food, store",price level moderate,Yorkville East
1884,40.7762908,-73.9504784,Ryans Daughter,"350 E 85th St, New York, NY 10028, USA",http://ryansdaughter.nyc/,Rating: 4.6,2267,"Restaurant, Bar","pub, bar, event venue",price level cheap,Yorkville West
1885,40.7742321,-73.9480698,The Five Lamps,"1586 York Ave, New York, NY 10028, USA",http://thefivelampsnyc.com/,Rating: 4.5,15829,"Restaurant, Bar",bar,price level very cheap,Yorkville East
1886,40.7749003,-73.9510928,Felice 83,"1593 1st Ave, New York, NY 10028, USA",https://www.felicerestaurants.com/felice-83/,Rating: 4.3,16205,"Restaurant, Bar","italian restaurant, fine dining restaurant, brunch restaurant, catering service, wine bar, food delivery, bar, food store, restaurant, food, store",price level moderate,Yorkville West
1887,40.7750676,-73.9504538,Botte UES,"1606 1st Ave, New York, NY 10028, USA",https://www.botterestaurants.com/,Rating: 4.4,6246,Restaurant,"italian restaurant, restaurant, food",price level moderate,Yorkville East
1888,40.7748192,-73.9511502,Horns Hook Tavern,"1589 1st Ave, New York, NY 10028, USA",http://hornshooktavern.com/,Rating: 4.6,10948,"Restaurant, Bar","bar and grill, brunch restaurant, bar, restaurant, food",price level moderate,Yorkville West
1889,40.7749268,-73.9481632,Black Star Bakery  Cafe,"1597 York Ave, New York, NY 10028, USA",http://www.blackstarbakery.com/,Rating: 4.5,312,Restaurant,"bakery, coffee shop, cafe, food store, store, food",price level cheap,Yorkville East
1890,40.7709973,-73.9509348,Yefsi Estiatorio,"1481 York Ave, Manhattan, NY 10075, USA",http://www.yefsiestiatorio.com/,Rating: 4.5,433,Restaurant,"greek restaurant, restaurant, food",price level moderate,Lenox Hill East
1891,40.7744363,-73.950884,Green Lane Coffee,"1582 1st Ave, New York, NY 10028, USA",https://www.greenlane.coffee/,Rating: 4.8,16465,Restaurant,"coffee shop, cafe, food store, food, store",price level very cheap,Yorkville East
1892,40.7752266,-73.9478808,Baileys Corner Pub,"1607 York Ave, New York, NY 10028, USA",http://www.baileysnyc.com/,Rating: 4.5,10793,"Restaurant, Bar","pub, bar",price level cheap,Yorkville East
1893,40.7742886,-73.95092989999999,QUATORZE,"1578 1st Ave, New York, NY 10028, USA",http://quatorze.nyc/,Rating: 4.3,16666,"Restaurant, Bar","french restaurant, bar, restaurant, food",price level expensive,Yorkville East
1894,40.774181899999995,-73.9532296,Panineria,"322 E 81st St, New York, NY 10028, USA",http://www.lapanineria.com/,Rating: 4.8,1305,Restaurant,"sandwich shop, restaurant, food",price level moderate,Yorkville West
1895,40.7747252,-73.9507224,AOC East,"1590 1st Ave, New York, NY 10028, USA",http://www.aoceast.com/,Rating: 4.3,19083,"Restaurant, Bar","french restaurant, breakfast restaurant, seafood restaurant, wine bar, steak house, bar, restaurant, food",price level moderate,Yorkville East
1896,40.7719575,-73.95354850000001,Le Petit Parisien,"355 E 78th St, New York, NY 10075, USA",https://www.lepetitparisienusa.com/,Rating: 4.3,16528,Restaurant,"sandwich shop, coffee shop, cafe, bakery, dessert shop, confectionery, food store, restaurant, food, store",price level moderate,Lenox Hill West
1897,40.7744363,-73.950884,Les Gateaux de Marie,"1582 1st Ave, New York, NY 10028, USA",http://www.lesgateauxdemarie.com/,Rating: 4.8,1001,Restaurant,"cafe, bakery, dessert shop, confectionery, food store, food, wholesaler, store",price level very cheap,Yorkville East
1898,40.7798727,-73.9886865,Pier i Cafe,"Park South, Riverside, W 70th St #500, New York, NY 10069, USA",https://www.piericafe.com/,Rating: 4.4,14884,Restaurant,"cafe, coffee shop, brunch restaurant, american restaurant, breakfast restaurant, food store, store, restaurant, food",price level moderate,Lincoln Square West
1899,40.7718602,-73.9904633,Mortys Wine  Beer Bar,"15 W End Ave, New York, NY 10023, USA",https://mortysbarnyc.com/,Rating: 4.3,12644,"Restaurant, Bar","bar, wine bar, food",price level moderate,Lincoln Square West
1900,40.7725163,-73.99097239999999,Common Address,"305 W 60th St, New York, NY 10023, USA",No URL,Rating: 4.7,3448,Restaurant,"cafe, food",price level cheap,Lincoln Square West
1901,40.7756885,-73.98985909999999,Vin Sur Vingt Wine Bar  Riverside Blvd,"100 Riverside Blvd, New York, NY 10069, USA",http://vsvwinebars.com/,Rating: 4.5,9524,"Restaurant, Bar","wine bar, bar, french restaurant, restaurant, food",price level moderate,Lincoln Square West
1902,40.7764168,-73.98908229999999,Blu Caf,"120 Riverside Blvd, New York, NY 10069, USA",No URL,Rating: 4.1,11867,Restaurant,"cafe, food",price level moderate,Lincoln Square West
1903,40.7730933,-73.99051159999999,Starbucks,"21 W End Ave, New York, NY 10023, USA",https://www.starbucks.com/store-locator/store/1019664,Rating: 3.6,5780,Restaurant,"coffee shop, breakfast restaurant, internet cafe, cafe, food store, restaurant, food, store",price level moderate,Lincoln Square West
1904,40.7732183,-73.989629,La Salle Dumpling Room,"35 W End Ave, New York, NY 10023, USA",https://www.lasalledumpling.getsauce.com/?utm_source=GMB&utm_medium=Website+Button&utm_id=lasalledumpling,Rating: 4.3,4784,Restaurant,"chinese restaurant, restaurant, food",price level moderate,Lincoln Square West
1905,40.773171999999995,-73.989606,Subway,"33 W End Ave 1st Floor, New York, NY 10023, USA",https://restaurants.subway.com/united-states/ny/new-york/33-west-end-avenue?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=45396&utm_campaign=evergreen-2020&y_source=1_MTQ5MDMzNjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Rating: 3.4,5087,Restaurant,"sandwich shop, catering service, food delivery, fast food restaurant, meal takeaway, restaurant, food",price level cheap,Lincoln Square West
1906,40.7727754,-73.99075909999999,Peperino West Side,"21 W End Ave, New York, NY 10023, USA",https://www.peperinonyc.com/,Rating: 4,13626,Restaurant,"pizza restaurant, restaurant, food",price level moderate,Lincoln Square West
1907,40.7734786,-73.99193149999999,Harrys Table by Cipriani  Event Venue,"235 Freedom Pl S, New York, NY 10069, USA",https://ciprianievents.com/venue/new-york-harrys-table/,Rating: 3.8,7431,Restaurant,"event venue, italian restaurant, restaurant, food",price level very cheap,Lincoln Square West
1908,40.773061299999995,-73.99107699999999,Pure Green  Juice Bar Waterline Square Harrys Table,"235 Freedom Pl S, New York, NY 10019, USA",https://www.puregreenfranchise.com/new-york/chipriani-at-harrys-table/,Rating: 4,6671,Restaurant,"juice shop, acai shop, breakfast restaurant, brazilian restaurant, vegan restaurant, vegetarian restaurant, fast food restaurant, meal takeaway, restaurant, food",price level moderate,Lincoln Square West
